date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
2015-02-04,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,12,129.12
2014-05-07,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
2014-03-05,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,12,129.12
2014-07-16,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,18,193.68
2014-02-26,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
2014-02-26,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
2014-05-07,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,434,Luxco-St Louis,36668,Korski Vodka,6,1750,7.04,10.56,6,63.36
2015-02-04,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26
2014-04-23,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26
2014-01-29,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,421,Sazerac Co. Inc.,36978,Nikolai Vodka,6,1750,6.92,10.38,6,62.28
2014-11-12,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37338,UV Vodka PET,6,1750,10.99,16.49,6,98.94
2014-10-08,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37338,UV Vodka PET,6,1750,10.49,15.99,6,95.94
2014-01-29,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2014-01-15,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2014-01-15,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2014-07-30,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,15.0,6,90.0
2014-06-18,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
2014-01-22,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
2014-01-22,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
2014-04-30,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-10-08,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,461,Campari(skyy),37988,Skyy Vodka,6,1750,17.15,25.73,2,51.46
2015-01-21,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2014-11-12,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2014-11-05,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2014-07-16,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2014-07-01,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2014-09-24,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2014-09-03,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
2014-08-06,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
2014-11-05,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031080,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Titos Handmade Vodka,6,1750,18.52,27.78,6,166.68
2014-09-10,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,6,60.06
2014-03-12,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,6,60.06
2014-10-29,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,6,60.06
2014-07-16,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,6,60.06
2014-02-19,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,6,60.06
2014-02-12,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,6,60.06
2014-02-05,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,6,60.06
2014-03-19,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,260,Diageo Americas,41078,Jeremiah Weed Sweet Tea Vodka,6,1750,14.97,22.46,6,134.76
2014-01-22,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41625,Uv Grape Vodka,6,1750,10.64,15.96,6,95.76
2014-05-21,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,6,98.94
2014-05-14,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,12,197.88
2014-11-24,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,12,197.88
2014-07-16,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,12,197.88
2014-07-09,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,12,197.88
2014-01-29,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,12,197.88
2014-03-05,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41783,Uv Blue Raspberry Vodka Mini,6,500,4.89,7.34,2,14.68
2014-02-19,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41783,Uv Blue Raspberry Vodka Mini,6,500,4.89,7.34,1,7.34
2014-04-09,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41783,Uv Blue Raspberry Vodka Mini,6,500,4.89,7.34,1,7.34
2014-08-13,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41857,Uv Cherry Red Vodka Mini,6,500,4.89,7.34,1,7.34
2015-01-28,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42009,UV Cake Vodka,6,1750,10.99,16.49,2,32.98
2014-09-17,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42718,Malibu Coconut Rum,6,1750,16.49,24.74,6,148.44
2015-01-14,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42718,Malibu Coconut Rum,6,1750,16.49,24.74,6,148.44
2014-05-07,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42718,Malibu Coconut Rum,6,1750,15.99,23.99,6,143.94
2014-06-11,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42718,Malibu Coconut Rum,6,1750,15.99,23.99,6,143.94
2014-01-29,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42718,Malibu Coconut Rum,6,1750,15.99,23.99,6,143.94
2014-05-21,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.32,6,103.92
2014-04-30,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.32,6,103.92
2014-08-13,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43128,Bacardi Superior Rum,6,1750,15.0,22.5,6,135.0
2014-03-05,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43128,Bacardi Superior Rum,6,1750,14.67,22.0,6,132.0
2015-01-28,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,35,"Bacardi U.S.A., Inc.",43138,Bacardi Limon,6,1750,16.0,24.0,6,144.0
2014-06-11,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,35,Bacardi U.S.A. Inc.,43138,Bacardi Limon,6,1750,16.0,24.0,6,144.0
2014-05-28,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,35,Bacardi U.S.A. Inc.,43138,Bacardi Limon,6,1750,14.5,22.5,6,135.0
2014-01-22,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062300,FLAVORED RUM,35,Bacardi U.S.A. Inc.,43138,Bacardi Limon,6,1750,15.66,23.49,6,140.94
2014-05-07,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062310,SPICED RUM,434,Luxco-St Louis,44658,Lady Bligh Spiced Rum,6,1750,10.5,15.75,6,94.5
2014-05-28,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062310,SPICED RUM,434,Luxco-St Louis,44658,Lady Bligh Spiced Rum,6,1750,10.5,15.75,6,94.5
2014-03-05,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56
2014-07-01,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56
2014-05-07,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062310,SPICED RUM,240,WILLIAM GRANT AND SONS INC.,45888,Sailor Jerry Spiced Navy Rum,6,1750,19.25,28.88,2,57.76
2014-03-19,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062310,SPICED RUM,395,Proximo,46506,Kraken Spiced Rum,6,1750,12.82,20.23,6,121.38
2014-05-28,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1062310,SPICED RUM,207,Paradise Distilling Company,46687,White Sand Rum,6,750,18.0,27.0,4,108.0
2014-09-10,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,11.83,17.75,12,213.0
2014-10-01,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,11.83,17.75,12,213.0
2014-06-04,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,11.83,17.74,12,212.88
2014-01-22,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,11.83,17.74,24,425.76
2014-03-19,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52598,E & J Vs,6,1750,11.83,17.75,6,106.5
2014-05-14,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52598,E & J Vs,6,1750,11.83,17.75,6,106.5
2014-05-14,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52598,E & J Vs,6,1750,11.83,17.75,6,106.5
2014-02-19,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52598,E & J Vs,6,1750,11.83,17.75,6,106.5
2014-03-12,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051010,AMERICAN GRAPE BRANDIES,296,F. Korbel and Brothers Inc.,52835,Korbel Brandy Pet,6,1750,11.33,16.99,6,101.94
2014-01-08,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051110,BLACKBERRY BRANDIES,55,Sazerac North America,55068,Mr. Boston Blackberry Brandy,6,1750,10.0,14.99,6,89.94
2014-01-08,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051110,BLACKBERRY BRANDIES,55,Sazerac North America,55068,Mr. Boston Blackberry Brandy,6,1750,10.0,14.99,6,89.94
2014-01-22,,2178,"Double ""d"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1051110,BLACKBERRY BRANDIES,350,PARAMOUNT DISTILLERS INC.,55088,Paramount Blackberry Brandy,6,1750,11.29,16.94,6,101.64
2014-07-01,,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,"618 ROSSVILLE ROAD
WAUKON 52172
(43.262061865000078, -91.47355676899997)",3,Allamakee,1071100,AMERICAN COCKTAILS,55,Sazerac North America,57144,Chi-Chi's White Russian,6,1750,6.5,9.75,6,58.5
